job_id,title,company,Industry,location,posting_date
271,Specialist Solutions Architect - Data Engineering,Databricks,Value Engineer,"Denver, CO",2024-01-14
272,Marketing Data Analyst & Tableau Specialist,Jobot,Research Assistant I,"Prairie View, IL",2024-01-16
273,Retail Sales Consultant - MLK,Super Star Car Wash,Sales Agent Business Services,"Los Angeles, CA",2024-01-16
274,Data Scientist/Senior Data Scientist,Coinbase,Mathematician,"Boston, MA",2024-01-16
275,Manager ML & Data Science,Hire Simplified,Supervisor Pipelines,"Toronto, Ontario, Canada",2024-01-17
276,HR Data and System Analyst,Solicitors Regulation Authority,Mathematician,"West Midlands, England, United Kingdom",2024-01-16
277,"Day 1 Onsite : Sr. Big Data Engineer : Mason, OH , Atlanta, GA and Richmond, VA",SPAR Information Systems LLC,Cement Mason,"Mason, OH",2024-01-15
278,Marketing Data & Analytics Product Owner - Senior Directo,ClickJobs.io,Traffic Clerk,"Canton, MA",2024-01-14
279,Data Scientist,Harnham,Political Scientist,"California, United States",2024-01-16
280,"Software Data Engineer, Java",Jobs for Humanity,Computer Programmer,"Boston, MA",2024-01-14
281,Principal Solutions Architect - Data & Analytics,"McLane Company, Inc.",Architect,"Temple, TX",2024-01-14
282,Investment and Product Analyst - DataTribe,DataTribe,Chief Bank Examiner,"Washington, DC",2024-01-15
283,"Senior, Machine Learning Engineer",Blizzard Entertainment,Test Fixture Designer,"Irvine, CA",2024-01-14
284,"Senior Data Scientist, Computer Graphic",Blizzard Entertainment,Blender,"Irvine, CA",2024-01-15
285,Lecturer - Engineering Data Science,University of Houston,Instructor Modeling,"Texas, United States",2024-01-16
286,"Director, Ontology and Data Modeling",Jobs for Humanity,Manager Records Analysis,"Fredericksburg, VA",2024-01-14
287,"Lead Data Analyst – Marketing Strategy & Analytics (Bangkok-based, relocation provided)",Agoda,Mathematician,"Philadelphia, PA",2024-01-16
288,Senior Data Engineer (Python),Jobs for Humanity,Agricultural-Research Engineer,"Paris, TX",2024-01-14
289,Database Administrator,Parrish Medical Center,Data Base Administrator,"Titusville, FL",2024-01-14
290,Sr. BigData Developer (Onsite),SPAR Information Systems LLC,Color Developer,"Mason, OH",2024-01-15
291,"Senior Data Scientist (Relocate to HCMC, VietNam)",MASAN Group,Agricultural-Research Engineer,"Silicon Valley, CA",2024-01-14
292,HR Operations & Admin Senior Analyst [NTT DATA],CareerBeacon,Recruiter,"Vancouver, British Columbia, Canada",2024-01-14
293,Part Time Oncology RN - Registered Nurse FMLA Coordinator - Newport News,The US Oncology Network,Nurse Consultant,"Newport News, VA",2024-01-14
294,Manager - Platform Architect Collaboration & Data Analytic,Ahold Delhaize,Architect,"Salisbury, NC",2024-01-14
295,Data Architect Level 2,Kforce Inc,Architect,"Cincinnati, OH",2024-01-12
296,NBMLHD - Post Graduate Fellow – Clinical Superintendent Obstetrics & Gynaecology – Nepean Hospital- APPLY VIA ECREDENTIAL,NSW Health,Guide,"Kingswood, New South Wales, Australia",2024-01-14
297,Senior Data Engineer - Azure Cloud Experience (ONLY),Templeton and Partners - Tech Recruitment,Loading-Machine Tool-Setter,"London, England, United Kingdom",2024-01-16
298,Enterprise Data Management (Technical),Techneaux Technology Services,Vendor,"Lafayette, LA",2024-01-14
299,"Director, Ontology and Data Modeling",Jobs for Humanity,Manager Records Analysis,"Harrisonburg, VA",2024-01-14
300,BI Data Analyst,"Amick Brown - SAP, Cloud Technologies and Business Intelligence Staffing & Consulting",Starter,"California, United States",2024-01-14
301,SQL Database Administrator,ACES,Data Base Administrator,"Carmel, IN",2024-01-14
302,Data and Funding Manager,ClickJobs.io,Range Manager,"Norfolk, VA",2024-01-13
303,Senior Machine Learning Infrastructure Engineer,Gradient,Former Hand,"Burlingame, CA",2024-01-16
304,Senior Biostatistician - Wearable Data Scientist,PharmiWeb.jobs: Global Life Science Jobs,Data Communications Technician,"Uxbridge, England, United Kingdom",2024-01-15
305,Freelance Senior Data Analyst,Creative Circle,Data Communications Analyst,"New York, NY",2024-01-14
306,Azure Data Engineer,Phaxis,Data Base Administrator,"Charlotte, NC",2024-01-14
307,Senior Data Scientist,Prime Financial Technologies,Microbiologist,"San Francisco, CA",2024-01-14
308,Data Technology Team Lead – Mortgage Servicing,Heitmeyer Consulting,Range Manager,"Buffalo, NY",2024-01-13
309,Information Services Unit Data Manager,Public Health Management Corporation,Technical Support Specialist,"Philadelphia, PA",2024-01-14
310,Principal Enterprise Architect (Applications & Data),Oxford Nanopore Technologies,Architect,"Oxford, England, United Kingdom",2024-01-12
311,Lead Well Data Analyst,Southwestern Energy,Data Communications Analyst,"Spring, TX",2024-01-14
312,Lead Data Engineer,Jobs for Humanity,Agricultural-Research Engineer,"Atlantic City, NJ",2024-01-14
313,QE Data Engineer,ALIS Software LLC,Metrologist,"Texas, United States",2024-01-16
314,Senior MLOps Engineer,Recruiting from Scratch,Value Engineer,"Detroit, MI",2024-01-14
315,Data Scientist/Senior Data Scientist,Coinbase,Mathematician,"Seattle, WA",2024-01-16
316,Data Warehouse Project Manager,Jobot,Storekeeper,"Omaha, NE",2024-01-14
317,Lead Data Scientist,Snap Inc.,Mathematician,"Palo Alto, CA",2024-01-16
318,Healthcare Data Analyst I,Health First,Consultant Education,"Brevard County, FL",2024-01-14
319,"Senior Manager, Data Engineering",Dice,Director Stage,"Plano, TX",2024-01-14
320,"Lead Data Engineer (Fintech team) (Bangkok based, relocation provided)",Agoda,Supervisor Pipelines,"Miami, FL",2024-01-17
321,Inventory Data Manager,Active Dynamics Group,Cost-And-Sales-Record Supervisor,"Toronto, Ontario, Canada",2024-01-15
322,Sr Digital Data Analyst,"Ameriprise Financial Services, LLC",Data Communications Analyst,"Minneapolis, MN",2024-01-14
323,"Senior Technical Program Manager, Datacenter Compute Server Software",NVIDIA,Supervisor Matrix,"Austin, TX",2024-01-17
324,"Senior Manager, Ontology and Data Modeling",Dice,Director Stage,"Wilmington, DE",2024-01-14
325,Senior Staff Machine Learning Engineer,Coupang,Tool Grinder I,"Mountain View, CA",2024-01-17
326,Data Specialist,Amerit Consulting,Political Scientist,"Bronx, NY",2024-01-16
327,Data & Analytics Manager,REQ,Supervisor Channel Process,"Las Vegas, NV",2024-01-16
328,Data Manager,NYC Department of Environmental Protection (NYC DEP),Research Subject,"All, MO",2024-01-16
329,Medical Lab Tech MLT PRN,Terre Haute Regional Hospital,Phlebotomist,"Terre Haute, IN",2024-01-14
330,Database Business Analyst,NR Consulting,Systems Analyst,"Jacksonville, FL",2024-01-14
331,Contractor - Epic Clarity Data Analyst,Deloitte,Actuary,"Idaho, United States",2024-01-15
332,Manager Data Integration,University of Victoria,Manager Customer Service,"Victoria, British Columbia, Canada",2024-01-14
333,Clinical Data Manager,Actalent,Investigator,"Richmond, VA",2024-01-16
334,Sr. MLOps Engineer,Warrior Tech Solutions,Value Engineer,"Dallas, TX",2024-01-14
335,Data Engineer - Senior,Republic National Distributing Company,Value Engineer,"Atlanta, GA",2024-01-14
336,Data Engineer Sr Manager - Enterprise Data Foundation,PepsiCo,Supervisor Pipelines,"Plano, TX",2024-01-17
337,Contractor - Epic Clarity Data Analyst - Revenue Cycle,Deloitte,Data Entry Clerk,"New Mexico, United States",2024-01-14
338,Data Developer,Cayzen Technologies,Agricultural-Research Engineer,"Lacey, WA",2024-01-14
339,ML Postdoc Researcher - LLMs & Generative AI,Truveta,Agricultural-Research Engineer,"Seattle, WA",2024-01-14
340,Senior Data Scientist Managing Consultant,Jobs for Humanity,Intelligence Research Specialist,"Chantilly, VA",2024-01-16
341,"Staff Machine Learning Engineer, Series A",Recruiting from Scratch,Computer Operator,"Minneapolis, MN",2024-01-14
342,Technical Data Analyst,"Prime Software Technologies, Inc.",Data Communications Technician,"McLean, VA",2024-01-15
343,Database Technical Analyst 4-Support,Oracle,Technical Support Specialist,"Redwood City, CA",2024-01-14
344,Senior Data Engineer,TomoCredit,Systems Analyst,"San Francisco, CA",2024-01-14
345,"Director, Data Analysis",Jobs for Humanity,Data Communications Technician,"Shawnee, OK",2024-01-15
346,Data Scientist,Attain,Agricultural-Research Engineer,"Redwood City, CA",2024-01-14
347,"Principal Software Engineer, Data",CLEAR (clearme.com),Interpreter,"New York, NY",2024-01-14
348,Bigdata Lead with Production support exp,Diverse Lynx,Layer,"Baskin, LA",2024-01-16
349,"Manager, Data Loss Prevention (DLP) Engineer (Symantec)",Jobs for Humanity,Data Communications Analyst,"Paris, TX",2024-01-14
350,Lead Data Engineer,ClickJobs.io,Data Communications Analyst,"Atlantic City, NJ",2024-01-14
351,"Senior Manager, Data Center Infrastructure Mgt (DCIM/Controls)",QTS Data Centers,Supervisor Customer-Complaint Service,"Suwanee, GA",2024-01-16
352,Project Executive [NTT DATA],CareerBeacon,Recruiter,"Ottawa, Ontario, Canada",2024-01-14
353,PRODUCTION MACHINE LEVEL I (Evening Shift Mon - Thurs),LISI AEROSPACE NORTH AMERICA,Audiovisual Production Specialist,"Torrance, CA",2024-01-15
354,Data Reporting Analyst,Robert Half,Data Entry Clerk,"West Palm Beach, FL",2024-01-14
355,"Staff Machine Learning Engineer, Series A",Recruiting from Scratch,Programmer Engineering And Scientific,"St Louis, MO",2024-01-16
356,Data Entry and Validation Associate,Communication Technology Services (CTS),Reporter,"Marlborough, MA",2024-01-16
357,Contractor - Epic Clarity Data Analyst,Deloitte,Actuary,"Montana, United States",2024-01-15
358,Data Processor - Bldg 2 - 2nd Shift,Kalitta Air,Processor,"Oscoda, MI",2024-01-16
359,Data Scientist (MMM),"FocusKPI, Inc.",Test Fixture Designer,"San Francisco, CA",2024-01-14
360,"Manager, Anti-Money Laundering (AML)",MNP,Manager Display,"Greater Sudbury, Ontario, Canada",2024-01-14
361,Teacher - EL/ML (Long-Term Substitute),Jobs for Humanity,Pastoral Assistant,"Osseo, MN",2024-01-14
362,"Data Control Associate II, 2nd Shift",FIS,Teller,"West Deptford, NJ",2024-01-14
363,"GenAI Lead Data Scientist, Corporate Vice President",Professional Diversity Network,Chemist,"New York, NY",2024-01-14
364,"Sr. Data Architect Azure & Databricks#@New York / Weehawken, NJ (Day 1 onsite )",Diverse Lynx,Architect,Greater Syracuse-Auburn Area,2024-01-12
365,Configuration and CDRL Data Manager (CM/DM) III - Platform One,Applied Research Solutions,Configuration Management Analyst,"Texas, United States",2024-01-15
366,Application & Database Manager,Professional Diversity Network,Director Records Management,"Cambridge, MA",2024-01-15
367,Senior Business Data Analyst - Seasonal 6 months,Intuit,Operations-Research Analyst,"Mountain View, CA",2024-01-16
368,"Assistant General Counsel, Privacy and Data Protection",Robinhood,Insurance Attorney,"Washington, DC",2024-01-14
369,Team Lead/ Senior Software Engineer-Database Internals,Inspur Group,Engine-Testing Supervisor,"Silicon Valley, CA",2024-01-16
370,Technical Lead (Java/XML) with Security Clearance,ClearanceJobs,Architect,"Montgomery, AL",2024-01-14
371,Senior MLOps Engineer,Recruiting from Scratch,Applications Engineer Manufacturing,"Washington, DC",2024-01-15
372,"Manager, Data Engineering",Dice,Chief Engineer,"Richmond, VA",2024-01-15
373,Vulnerability Analyst - Data & Systems,Jobs via eFinancialCareers,Interpreter,"New York, NY",2024-01-14
374,Senior C++ Research Engineer: Databases & AI Startup,Unum,Agricultural-Research Engineer,"San Francisco, CA",2024-01-14
375,Senior Data Analyst with Security Clearance,ClearanceJobs,Actuary,"Reston, VA",2024-01-15
376,Lead Data Engineer (FinOps),ClickJobs.io,Systems Analyst,"York, PA",2024-01-14
377,"Staff Product Manager, Data Security",Databricks,Manager Regulated Program,"Seattle, WA",2024-01-16
378,"Mission Data Scientist, Senior with Security Clearance",ClearanceJobs,Biologist,"Fayetteville, NC",2024-01-14
379,Drupal Data Architect,CACI International Inc,Architect,"Ashburn, VA",2024-01-14
380,"Lead Data Engineer (Fintech team) (Bangkok based, relocation provided)",Agoda,Engine-Testing Supervisor,"Houston, TX",2024-01-16
381,Lead CX Data Analyst,Vanguard,Data Communications Analyst,"Malvern, PA",2024-01-14
382,Onsite Work Job for Data Architect- Banking and Payments Exp.,Dice,Architect,"Morristown, NJ",2024-01-14
383,Senior Compiler Engineer – MLIR,NVIDIA,Test Fixture Designer,"Hillsboro, OR",2024-01-14
384,Data Scientist,Corner Alliance,Chemist,"Chamblee, GA",2024-01-14
385,"Registered Nurse - Nursing Data & Staffing Analyst at Veterans Affairs, Veterans Health Administration",Health eCareers,Change Person,"Chicago, IL",2024-01-14
386,Sr. Salesforce Data Cloud Solutions Architect,GoodRx,Interior Designer,"Seattle, WA",2024-01-14
387,2024 PhD Graduate – Data Science – System Performance Evaluation,The Johns Hopkins University Applied Physics Laboratory,Political Scientist,"Laurel, MD",2024-01-16
388,Hamley Steakhouse Executive Chef,Wildhorse Resort & Casino,Manager Employee Welfare,"Pendleton, OR",2024-01-16
389,"Tech Lead - AI/ML, Specialist",Vanguard,Architect,"Malvern, PA",2024-01-14
390,Marketing Data & Analytics Product Owner - Senior Directo,ClickJobs.io,Traffic Clerk,"Holbrook, MA",2024-01-14
391,Lead Data Engineer,Jobs for Humanity,Computer Systems Hardware Analyst,"New York County, NY",2024-01-14
392,Senior MDM Global Data Specialist Americas,SKF Group,Manager Employment,"Lansdale, PA",2024-01-14
393,2024 MLB Gameday Compliance Monitor (Seasonal),Major League Baseball (MLB),Child Monitor,"Washington, DC",2024-01-15
394,"Senior Manager, Product, Card Data",Capital One,Card Player,"McLean, VA",2024-01-15
395,MLOps/Senior Software Developer - Artificial Intelligence / Machine Learning,Clio - Cloud-Based Legal Technology,Chief Computer Programmer,"Toronto, Ontario, Canada",2024-01-15
396,Manager/Expert Practitioner - Data & Analytics,North Highland,Director Translation,"Atlanta, GA",2024-01-15
397,Sr. Manager - Data Assurance,Kraft Heinz,Supervisor Mapping,"Chicago, IL",2024-01-17
398,Data Architect,Diverse Lynx,Tool Designer,"Auburndale, FL",2024-01-17
399,Data Journalist/Reporter (P&C Insurance),Verisk,News Assistant,"Jersey City, NJ",2024-01-16
400,Database Administrator III,B.E.A.T. LLC,Data Base Administrator,"Carlisle Barracks, PA",2024-01-14
401,"Director, Senior Quantitative Finance Analyst, AML Model Validator",Bank of America,Actor,"Jersey City, NJ",2024-01-15
402,Sr. ML Engineer,Typeface,Top Former,"Palo Alto, CA",2024-01-17
403,"Principal Associate, Ontologist and Data Modeling",Jobs for Humanity,Principal,"Scranton, PA",2024-01-14
404,"Manufacturing Data Engineer, Power Electronics Manufacturing",Tesla,Liaison Engineer,"Palo Alto, CA",2024-01-14
405,Contractor - Epic Clarity Data Analyst,Deloitte,Data Entry Clerk,"Oklahoma, United States",2024-01-14
406,Data Migration Analyst,SPECTRAFORCE,Data Communications Technician,"Richmond Hill, Ontario, Canada",2024-01-15
407,"Senior Manager, Data Center Infrastructure Mgt (DCIM/Controls)",QTS Data Centers,Supervisor Customer-Complaint Service,"Suwanee, GA",2024-01-16
408,"Technologist II-Radiology, FT, Days, Barnes Crossing some weekends or MLT",North Mississippi Health Services,Nuclear Medicine Technologist,"Tupelo, MS",2024-01-14
409,"Staff Machine Learning Engineer, Software Vehicle Controls",Rivian,Electrical-Research Engineer,"Palo Alto, CA",2024-01-14
410,"Summer Intern - Aviation, Data Analysis & Forecasting",The Port Authority of New York & New Jersey,Starter,"New York, NY",2024-01-14
411,Senior Internal Auditor – Anti Money Laundering (AML) / Financial Crimes,Interactive Brokers,Auditor Internal,"Greenwich, CT",2024-01-15
412,Senior Advisor Crime Data & Analysis,DC Department of Human Resources,Data Communications Analyst,"Long Beach, CA",2024-01-14
413,"Manager/Sr. Manager, Market Access Data Science","Axsome Therapeutics, Inc.",Manager Internal Security,"New York, NY",2024-01-16
414,Configuration and CDRL Data Manager,Valiant-X Enterprise Corporation,Configuration Management Analyst,"San Antonio, TX",2024-01-15
415,Traveling MEP Superintendent - MSG - Data Centers,Turner Construction Company,Superintendent Local,"Des Moines, IA",2024-01-14
416,"Senior Software Engineer, Data Platform #3455",GRAIL,Programmer Engineering And Scientific,"Menlo Park, CA",2024-01-16
417,Data Management Specialist,M2M Home Builder's Association,Management Analyst,"Spruce Grove, Alberta, Canada",2024-01-14
418,Open-Rank Faculty Position Data Science,Merrimack College,Faculty Member College Or University,"North Andover, MA",2024-01-14
419,Datadog Cloud Engineer Denver Colorado (3 days onsite),"Anveta, Inc",Computer Systems Hardware Analyst,"Denver, CO",2024-01-14
420,Senior Data Engineer,MNP,Data Base Administrator,"Toronto, Ontario, Canada",2024-01-14
421,Data Governance Manager,Alpha People Pty Ltd,Manager Internal Security,"Sydney, New South Wales, Australia",2024-01-16
422,Senior Data Center Technician,The Select Group,Training Technician,"Dallas, TX",2024-01-14
423,Senior Data Engineer,Credigy,Loading-Machine Tool-Setter,"Norcross, GA",2024-01-16
424,Future Opportunity- Data Engineering Consultant,Avanade,Page,"Concord, CA",2024-01-14
